3,3,3,3,3,3,3,3,4,4,10,6,6,6,9,11,10,3,8,3,3,3,3,3,3,3,8,8,3,3,6,5,10,10,6,6,3,3,3,3,3,3,6,6,8,4,4,4,10,3,3,3,9,3,3,3,4,6,6,3,3,3,11,5,11,3,4,4,4,4,4,6,10,4,4,3,3,11,9,6,6,6,9,11,3,8,3,3,3,4,4,4,4,4,10,6,6,10,3,3,3,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,11,10,5,3,3,3,3,3,3,3,11,3,3,3,3,3,3,3,3,3,3,3,6,6,6,5,11,10,3,3,3,3,3,3,3,3,9,6,6,9,3,3,10,10,5,3,3,3,3,6,6,3,3,8,3,3,3,4,11,10,5,6,9,11,3,3,4,4,4,4,4,6,9,11,6,8,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,11,9,11,10,6,6,6,6,6,6,6,4,4,4,6,3,3,10,3,3,6,6,5,6,9,11,5,3,4,3,3,4,4,6,10,6,6,6,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,8,3,3,3,3,3,3,3,3,6,4,6,6,6,9,8,6,6,6,4,4,4,4,4,10,3,3,6,11,10,4,4,4,6,5,3,3,3,3,3,4,4,4,10,6,6,6,3,3,3,3,3,7,11,5,3,6,11,11,10,10,5,3,3,3,3,6,6,6,6,10,6,6,6,3,3,11,5,11,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,10,10,5,11,3,6,6,10,5,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3
3,3,3,3,6,11,3,10,10,3,8,3,3,3,3,3,6,8,8,3,6,6,8,10,5,11,11,11,11,5,3,3,3,11,5,6,6,8,3,3,3,3,3,3,4,3,3,3,3,4,4,6,6,6,6,6,5,11,3,6,6,8,5,10,6,4,4,11,5,11,6,6,3,3,3,3,3,6,6,10,6,3,3,3,3,3,10,6,6,4,4,11,10,6,6,5,6,3,3,3,3,3,3,3,3,3,3,6,6,9,6,6,6,6,5,3,3,3,3,3,3,3,3,8,3,3,3,4,9,11,11,11,11,5,3,3,3,11,5,3,3,3,3,9,8,6,6,4,11,11,6,3,3,10,10,10,6,6,6,6,4,4,4,11,11,5,3,3,3,3,3,3,3,6,4,4,9,8,6,6,10,3,3,4,10,10,5,11,11,6,5,11,3,3,3,3,9,8,4,4
3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,10,9,11,5,11,9,11,10,9,11,9,11,11,9,8,3,3,3,11,10,5,11,10,10,6,5,3,3,3,6,6,6,8,8,5,3,3,3,3,3,10,5,6,6,10,5,3,3,3,3,6,6,6,6,8,6,4,9,11,3,3,10,10,5,10,5,11,11,9,11,5,3,3,3,3,3,3,3,3,6,10,3,3,8,5,11,3,3,3,3,3,11,11,10,10,9,8,6,3,3,3,4,3,3,11,3,11,10,5,11,9,11,5,6,3,3,3,3,3,3,10,6,4,4,6,6,4,10,3,3,3,3,3,3,3,3,3,3,3,3,6,5,3,3,6,5,11,5,3,3,3,3,10,5,11,5,11,6,3,3,3,6,6,6,9,11,10,6,8,3,4,4,6,3,3,3,3,3,6,5,8,3,3,6,3
3,3,4,4,4,11,10,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,10,5,3,3,3,7,11,5,11,5,10,4,3,6,8,8,8,8,4,6,6,5,3,3,3,3,3,9,11,3,3,4,4,4,4,4,4,6,6,6,3,3,3,3,3,3,8,3,3,3,3,4,4,10,6,9,11,5,3,3,3,3,3,3,3,6,3,3,9,8,3,3,7,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,8,5,6,3,6,4,10,5,11,6,6,9,11,5,11,6,5,11,4,11,11,11,6,3,3,3,3,3,3,3,6,9,11,3,3,3,4,6,6,6,4,4,10,5,11,10,5,3,7,11,10,5,11,11,10,3,3,9,11,5,3,3
3,3,3,3,3,3,3,3,6,6,4,4,3,3,3,3,4,4,10,3,3,4,10,6,8,3,3,3,3,4,4,4,4,4,9,11,11,11,5,8,3,3,10,4,10,3,3,3,3,6,6,3,3,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,6,9,8,8,6,6,6,4,6,6,3,3,3,8,6,3,11,11,5,3,4,10,10,10,3,3,3,3,3,3,6,10,10,5,11,4,3,3,3,3,4,4,10,3,3,3,3,3,6,3,3,3,3,3,3,9,6,5,3,6,5,11,10,9,11,5,11,5,11,3,3,3,11,4,4,10,5,3,3,4,10,3,4,10,10,6,6,6,6,6,4,6,6,6,6,3,3,3,3,3,4,11,10,3,3,3,3,3,3,3,3,3,3,10,4,3,3,3,3,3,6,6,3,3
3,3,3,3,3,3,3,3,6,3,4,4,11,3,6,3,3,3,3,3,3,3,3,3,11,11,3,3,4,11,5,11,10,5,11,3,6,4,4,4,6,6,6,3,3,3,3,3,3,3,3,3,6,3,3,6,6,6,8,3,3,6,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,10,9,6,6,6,6,6,9,8,3,3,3,3,3,3,4,10,5,11,10,5,11,11,3,10,4,4,4,4,4,6,3,3,3,3,3,3,8,10,5,11,3,3,3,3,3,3,4,10,5,11,11,4,4,4,4,3,3,3,3,7,11,6,4,3,6,6,5,8,8,5,8,5,8,3,3,3,7,11,10,10,5,11,6,6,6,3,3,4,11,3,6,3,3,3,3,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,6,6,4,6,5,11,3,3,3,3,8
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,6,9,3,3,3,3,3,4,3,3,3,3,3,3,3,11,5,6,6,3,3,3,3,11,3,11,10,6,5,8,8,5,11,3,3,11,9,6,6,6,3,4,4,4,6,3,3,3,3,3,3,3,3,10,4,9,11,3,4,4,4,4,6,6,9,6,8,4,4,10,6,6,6,6,6,8,3,3,3,3,3,3,11,5,10,5,11,11,6,5,3,3,6,6,10,10,5,11,5,11,6,3,3,3,10,4,10,6,3,9,8,6,6,3,3,3,6,3,3,3,3,3,3,3,5,11,11,5,3,3,3,8,5,3,6,8,8,3,3,3,3,3,3,3,3,3,3,4,4,10,10,3,3,6,3,3,3,10,6,8,5,3,3,6,6,6,6,4,11,10,6,6,6,10,5,3,3,3,6,10,5,6
3,3,3,3,3,3,3,3,3,4,4,6,3,3,3,3,3,6,3,6,10,5,3,3,3,3,3,3,3,3,3,3,8,6,5,6,4,4,6,6,9,3,3,3,11,10,4,4,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,11,5,11,4,11,5,11,11,9,8,3,3,3,3,3,3,3,6,4,6,10,3,11,11,11,10,10,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,10,9,6,6,6,11,10,10,6,6,3,8,10,6,9,11,3,3,3,10,6,10,5,11,6,6,5,11,5,11,6,6,3,6,6,5,11,10,6,3,10,5,6,6,3,3,3,3,6,3,3,3,3,8,10,3,3,10,5,8,4,6,5,10,5,11,6,5,11,5,11,3,3,3,3,3,3,3,3,3,10
3,3,3,3,3,3,3,3,3,3,11,6,8,3,3,3,3,3,9,8,10,10,6,3,10,4,6,3,4,9,11,10,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,7,11,10,6,6,11,11,6,3,3,3,3,3,4,3,3,9,11,10,6,8,4,6,6,6,9,3,3,3,4,4,9,11,3,6,3,3,3,3,3,11,5,11,10,5,10,5,11,3,3,4,4,4,10,5,6,10,6,6,8,3,3,3,3,3,3,3,3,3,5,11,11,5,10,10,5,11,5,3,3,3,3,3,9,11,6,6,11,11,5,10,3,3,9,6,8,5,11,10,9,11,6,8,3,6,6,6,10,10,5,11,5,11,3,4,4,6,6,3,3,3,4,10,10,3,3,3,10,10,10,3,3,3,3,4,4,11,3,3,6,6,6,6,3,3,3,4,3,3,3
3,3,3,3,3,10,10,9,3,3,3,3,3,3,6,9,8,6,3,4,11,11,4,6,6,6,6,4,6,3,3,6,3,6,6,6,3,3,3,6,6,6,8,3,3,3,3,11,5,6,3,3,3,3,3,3,3,3,3,3,3,3,4,4,10,5,3,3,4,10,5,11,5,11,5,3,6,4,6,3,3,3,9,11,9,11,3,3,3,10,4,11,11,6,4,4,4,11,11,5,6,3,3,3,6,5,3,3,3,11,11,11,6,6,5,11,9,11,5,3,3,7,11,6,5,8,3,3,3,3,3,3,11,6,10,5,11,6,6,6,6,10,6,9,11,11,6,6,6,3,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,9,11,3,11,5,11,5,3,3,3,3,3,3,3,3,3,6,6,6,6,10,3,3
3,6,3,3,9,6,3,3,3,3,3,4,10,9,11,11,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,6,3,6,5,3,3,3,3,3,3,3,3,3,3,10,3,3,3,11,11,9,3,3,6,10,5,11,5,11,11,10,5,11,5,11,10,10,3,3,3,3,6,3,3,3,3,3,8,6,5,11,9,8,10,10,5,6,3,3,3,3,3,3,4,3,3,3,6,6,3,3,3,3,3,3,3,3,10,5,8,3,3,3,3,4,6,4,4,4,4,11,3,8,4,6,6,3,3,6,6,3,3,3,3,3,3,3,3,3,3,10,4,11,10,10,6,6,4,3,3,6,6,3,3,3,11,3,6,10,5,3,3,3,10,6,6,3,3,3,3,3,4,9,11,5,8,3,3,3,3,3,4,4,3,3,3,3,3,3,6,6,8
3,3,3,3,3,4,4,3,3,4,4,4,11,5,10,3,3,3,3,3,6,10,4,4,3,3,7,11,6,11,5,11,5,8,3,10,3,3,3,3,3,3,3,11,3,4,6,6,3,3,3,3,3,3,4,4,6,3,3,3,3,10,9,11,5,3,3,3,3,3,3,3,3,8,6,6,9,11,10,3,3,3,3,3,9,11,11,10,6,3,4,4,4,10,10,5,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,5,11,11,9,8,10,5,6,3,3,3,10,6,6,6,6,3,3,3,3,3,8,3,3,3,3,3,3,10,5,11,3,11,10,6,3,3,3,3,6,6,3,6,4,4,9,3,3,3,3,3,3,3,6,4,11,3,3,3,3,3,3,8,6,4,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,8
3,11,10,6,4,11,6,8,8,3,3,3,6,3,10,9,11,10,5,11,6,3,3,3,3,3,3,3,3,5,10,3,3,3,10,5,11,5,11,11,11,6,6,9,8,6,3,3,6,3,6,3,3,3,3,5,11,10,10,5,11,11,5,6,10,9,6,5,11,10,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,11,6,3,3,3,3,3,10,3,3,3,3,6,5,11,5,10,10,3,3,3,3,8,10,6,5,6,3,3,3,3,3,3,3,3,3,3,3,6,6,6,5,3,3,3,3,6,9,6,6,3,3,3,3,11,10,5,6,5,3,6,11,3,3,8,8,3,3,3,3,3,3,3,3,6,10,3,3,3,3,4,4,11,5,3,3,3,3,6,6,3,3,3,3,3,6,6,3,3,3,3,3,3,6,10
3,3,3,3,3,3,11,9,3,3,3,11,5,11,5,3,11,11,3,3,4,4,4,4,9,8,6,8,3,3,3,3,3,3,3,3,3,3,3,8,4,4,10,3,3,3,6,5,3,3,3,4,11,10,3,3,3,3,3,3,3,3,3,3,8,6,3,8,3,3,3,4,6,9,11,11,10,6,6,6,5,11,5,11,4,6,11,11,10,3,3,3,3,3,3,3,3,11,5,11,5,10,5,6,6,9,6,5,11,5,11,10,10,5,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,5,6,3,3,3,6,3,3,11,10,6,6,6,10,5,3,3,3,3,11,6,10,3,3,11,3,8,6,6,4,4,4,3,3,8,3,3,3,9,11,11,5,11,6,3,3,3,3,4,4,4,10,10,6,6,6,6,3,3,3,3,3,3,3,8,8,3,6,8
3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,5,11,10,3,4,11,5,11,10,5,11,11,3,3,3,3,3,3,6,5,11,11,5,10,3,3,8,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,5,11,10,5,11,5,11,4,4,4,10,5,11,5,6,6,5,6,10,10,3,9,11,10,10,3,3,3,3,3,3,11,9,8,6,3,3,3,6,4,4,3,3,3,3,3,3,3,3,3,11,5,3,3,10,5,3,4,10,3,3,3,3,3,3,3,3,6,3,3,7,11,3,3,3,3,3,3,3,3,6,9,11,5,11,5,6,3,3,11,3,3,3,3,3,6,6,6,10,6,3,10,3,7,11,5,11,10,4,6,6,10,5,11,10,3,3,3,3,3,3,3,3,3,3,6
3,4,11,10,9,8,6,6,3,3,3,3,3,3,3,3,3,9,11,4,4,4,6,10,6,6,3,3,3,3,3,3,6,3,6,8,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,7,11,6,3,3,3,3,3,3,6,6,11,4,6,6,6,3,4,4,11,9,6,3,3,3,3,3,3,4,4,4,4,4,6,4,4,10,9,3,6,6,6,3,3,4,9,3,3,3,3,3,6,6,6,5,3,3,8,6,3,11,9,6,6,6,9,8,3,4,11,4,4,11,10,5,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,10,6,10,6,3,3,4,10,9,6,6,6,6,5,11,10,4,4,11,5,11,10,9,11,10,5,11,5,11,6,6,4,3,3,8,4,3,3,3,3,3,5,11,5,11,10,4,4,4,3,3,3,3
3,3,3,3,3,3,3,3,3,3,10,5,11,10,3,11,9,11,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,5,11,11,3,3,6,9,11,4,4,10,5,11,10,5,3,3,3,3,4,3,9,6,6,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,11,10,3,3,11,11,10,10,3,3,3,6,3,3,3,4,3,6,6,6,6,6,3,3,3,3,3,4,4,4,4,11,5,10,5,11,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,10,5,3,3,3,9,6,6,6,5,8,8,4,4,6,3,6,3,6,6,6,6,8,8,6,3,6,5,11,3,11,6,6,5,10,10,5,11,5,10,5,11,11,5,3,6,4,3,3,4,4,4,4,4,4,6,10,6,6,3
3,6,3,4,4,4,3,6,6,9,8,4,4,4,4,6,6,6,3,8,10,10,3,3,3,3,3,3,4,3,3,3,3,3,6,3,3,11,10,6,11,6,3,3,3,6,8,3,3,3,3,6,6,6,6,6,3,11,5,10,5,10,6,3,3,3,3,3,3,3,9,11,3,3,6,6,6,3,8,3,6,4,4,4,6,9,6,6,6,3,3,3,3,4,4,4,4,6,6,9,6,5,3,6,9,6,10,3,3,3,3,6,6,8,3,3,3,3,10,6,6,3,3,4,11,3,3,3,6,11,5,3,10,6,3,8,6,9,11,11,10,10,3,11,10,3,3,3,11,5,11,3,3,11,10,9,6,3,3,3,3,3,3,11,11,11,5,11,11,3,3,9,3,3,4,9,11,3,3,4,4,4,3,11,4,6,10,3,4,10,5,11,3,6,4,6,6,6,6,6
3,3,3,11,5,11,10,5,11,6,6,8,5,3,9,8,3,3,3,4,10,6,6,3,3,3,3,3,3,3,3,11,6,11,11,10,9,11,5,3,6,6,10,5,11,10,3,7,11,4,3,3,4,6,9,6,3,3,3,3,10,6,6,5,6,11,3,11,11,10,6,3,3,3,4,3,3,4,3,3,3,3,3,3,6,10,4,4,4,3,3,3,6,3,3,4,4,6,6,6,5,8,4,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4,4,4,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,10,5,3,3,4,3,3,3,3,3,3,6,3,3,3,6,5,11,11,3,3,3,4,6,6,6,5,11,5,8,3,4,11,10,4,4,6,6,3,3,3,4,4,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,11,11,3,3,3,6,4,4,4,11,11,3,3,3,3,3,3,3,3,3,3,3,6,10,9,6,10,5,11,5,6,6,6,6,6,6,4,9,8,6,5,11,6,6,6,4,9,11,3,3,3,3,4,11,11,6,4,4,4,3,3,3,3,3,3,7,11,3,3,4,3,11,3,11,11,3,3,8,3,3,3,3,3,3,3,3,10,9,8,3,3,3,3,3,3,3,3,3,3,3,3,11,5,11,5,8,5,11,4,3,4,4,10,3,3,3,3,3,3,3,4,4,4,6,10,5,3,3,4,10,3,6,3,10,10,5,11,11,5,11,4,4,3,3,8,10,6,11,5,3,3,3,3,3,3,3,4,6,3,3,3,3,3,3,3,3,3,3,9,11,11,5,11,4,3,10,5,6,4,4,6,5,11,6,4,10,5,11,10,6,6,3,4,4,11,3,3
3,3,3,11,3,6,3,3,3,3,3,3,10,5,6,6,6,3,3,3,3,3,3,3,3,3,3,3,11,6,6,3,3,3,3,3,3,3,5,11,5,11,5,8,3,6,4,4,6,4,4,11,11,6,6,6,6,8,4,4,4,4,10,4,6,4,11,10,5,11,3,4,11,10,6,6,3,3,3,3,3,3,3,3,3,6,3,3,3,10,3,3,3,3,3,3,3,3,5,11,11,10,4,11,10,6,3,3,3,3,8,5,8,6,6,10,3,3,3,3,3,3,3,3,6,6,3,3,3,6,5,8,4,6,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,5,6,3,6,5,3,3,3,11,11,11,3,3,3,3,3,3,11,3,3,3,3,3,3,3,3,7,11,10,6,9,11,4,11,10,5,3,3,3,3,6,4,4,4,4,4,4,4,11
3,3,3,3,3,4,4,11,5,8,3,3,3,8,6,3,3,3,3,3,3,3,3,3,3,3,3,6,6,10,6,8,10,5,6,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,11,5,11,5,11,5,3,3,3,3,3,8,6,9,3,4,6,4,4,4,10,4,11,10,3,3,3,3,3,3,8,6,6,9,11,3,3,3,3,3,3,6,3,3,3,4,3,4,4,3,3,3,6,4,3,4,6,6,4,3,3,6,5,11,5,6,6,9,6,11,10,10,3,3,3,3,3,3,3,6,4,3,3,3,3,3,6,5,11,6,3,3,10,3,3,3,3,3,6,9,11,4,4,11,10,3,3,3,3,3,3,11,5,3,3,3,3,6,11,5,11,6,6,3,3,3,11,5,8,3,3,6,6,5,11,11,10,10,5,11,11,11,6
3,5,6,6,9,11,6,6,4,10,4,9,3,3,9,6,6,10,6,6,3,3,6,9,11,5,11,5,10,5,3,3,3,3,6,10,5,10,6,5,11,3,3,3,3,7,11,11,11,4,6,6,3,4,4,4,3,8,8,10,5,11,10,5,11,3,7,11,3,3,11,9,11,9,8,8,6,6,5,11,5,10,3,3,9,8,4,4,6,6,10,5,3,3,3,3,3,6,11,3,3,3,3,3,3,4,4,11,11,5,10,3,3,10,5,6,4,11,11,11,10,10,5,11,5,3,3,3,4,4,4,6,6,3,3,6,5,11,5,11,5,11,6,10,6,5,3,3,6,8,3,3,3,6,3,3,3,3,3,11,6,6,3,3,3,6,10,10,10,4,4,10,3,3,3,3,3,3,3,3,6,3,10,4,4,3,3,3,8,8,4,4,10,6,6,4,9,3,11,3
3,3,11,6,6,9,8,4,4,4,4,4,6,3,3,3,3,3,3,4,4,3,3,3,10,3,3,3,3,6,5,11,9,11,6,4,11,4,4,3,3,9,6,3,3,3,6,3,6,11,10,3,3,3,6,6,6,6,5,8,10,3,3,3,3,6,6,6,3,6,6,3,3,3,3,6,6,10,5,11,5,3,3,3,3,3,3,3,3,3,4,10,6,11,5,11,5,6,9,11,6,3,3,3,3,3,3,3,3,3,3,3,11,3,3,6,10,6,6,5,11,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,5,11,5,11,3,3,4,6,9,11,3,3,3,10,6,6,3,4,4,6,6,8,3,3,3,3,3,3,3,3,3,3,3,3,3,9,11,10,6,9,11,5,3,3,3,3,11,5,11,6,3,3,11,11,11,3,3
